Id,Country ,City ,Borough,Zipcode,Zone,On street,Cross street 1,Cross street 2,Community Board,Council District,Reservation Date,Franchisee Name ,Status,Pole Class,Latitude,Longitude,X Coord.,Y Coord.
12870,USA,New York,Manhattan,10002,A,South St,Jackson St,Gouverneur Slip E,103,1,9/9/2016,Crown Castle Fiber,Installed,CITY,40.7110013,-73.9811171,989485,198314
12869,USA,New York,Manhattan,10002,A,Orchard St,Stanton St,E Houston St,103,1,9/9/2016,Crown Castle Fiber,Installed,CITY,40.7219099,-73.9883618,987476,202288
12867,USA,New York,Manhattan,10002,A,Hester St,Eldridge St,Allen St,103,1,9/9/2016,Crown Castle Fiber,Installed,CITY,40.7164921,-73.9927204,986268,200314
12866,USA,New York,Manhattan,10002,A,Madison Street,Pike St,Mechanics Alley,103,1,9/9/2016,Crown Castle Fiber,Installed,CITY,40.7124958,-73.9929409,986207,198858
12742,USA,New York,Manhattan,10002,A,Cherry St,Pike St,Madison St,103,1,9/9/2016,Crown Castle Fiber,Installed,CITY,40.7110355,-73.9920861,986444,198326
12617,USA,New York,Manhattan,10002,A,Grand St,Ludlow St,Essex St,103,1,9/9/2016,Crown Castle Fiber,Installed,CITY,40.7169091,-73.989921,987044,200466
12614,USA,New York,Manhattan,10002,A,Stanton St,Suffolk St,Clinton St,103,1,9/9/2016,Crown Castle Fiber,Installed,CITY,40.7204027,-73.985274,988332,201739
12612,USA,New York,Manhattan,10002,A,Broome St,Ridge St,Pitt St,103,1,9/9/2016,Crown Castle Fiber,Installed,CITY,40.7163211,-73.9844776,988553,200252
12589,USA,New York,Manhattan,10002,A,Hester Street,Ludlow St,Essex St,103,1,9/9/2016,Crown Castle Fiber,Installed,CITY,40.7157317,-73.9904875,986887,200037
12583,USA,New York,Manhattan,10002,A,Allen St,Grand St,HESTER St,103,1,9/9/2016,Crown Castle Fiber,Installed,CITY,40.7169037,-73.9913495,986648,200464
12136,USA,New York,Manhattan,10002,A,MONROE ST,CATHERINE ST,MARKET ST,103,1,9/9/2016,Crown Castle Fiber,Installed,CITY,40.7114447,-73.9955381,985487,198475
12133,USA,New York,Manhattan,10002,A,ATTORNEY ST,STANTON ST,RIVINGTON ST,103,1,9/9/2016,Crown Castle Fiber,Installed,CITY,40.7199166,-73.9836218,988790,201562
12132,USA,New York,Manhattan,10002,A,RIVINGTON ST,LUDLOW ST,ORCHARD,103,1,9/9/2016,Crown Castle Fiber,Installed,CITY,40.7201505,-73.988427,987458,201647
12125,USA,New York,Manhattan,10002,A,Delancey St,Orchard St,Allen St,103,1,9/9/2016,Crown Castle Fiber,Installed,CITY,40.7189183,-73.9899351,987040,201198
12121,USA,New York,Manhattan,10002,A,Eldridge St,Stanton St,Rivington St,103,1,9/9/2016,Crown Castle Fiber,Installed,CITY,40.7218607,-73.9900393,987011,202270
12118,USA,New York,Manhattan,10002,A,BIALYSTOKER PL,BROOME ST,GRAND ST,103,1,9/9/2016,Crown Castle Fiber,Installed,CITY,40.7158241,-73.9828112,989015,200071
12115,USA,New York,Manhattan,10002,A,WATER ST,GOUVERNEUR SLIP E,GOUVERNEUR SLIP W,103,1,9/9/2016,Crown Castle Fiber,Installed,CITY,40.7112981,-73.9834977,988825,198422
12113,USA,New York,Manhattan,10002,A,CHERRY ST,CLINTON ST,MONTGOMERY ST,103,1,9/9/2016,Crown Castle Fiber,Installed,CITY,40.7116361,-73.9865997,987965,198545
11943,USA,New York,Manhattan,10002,A,GRAND ST,ELDRIDGE ST,FORSYTH ST,103,1,5/7/2016,Extenet II,Installed,CITY,40.7177464,-73.9922693,986393,200771
11939,USA,New York,Manhattan,10002,A,DELANCEY ST,LUDLOW ST,ESSEX ST,103,1,5/7/2016,Extenet II,Installed,CITY,40.718619,-73.9889972,987300,201089
11927,USA,New York,Manhattan,10002,A,ELDRIDGE ST,STANTON ST,E HOUSTON ST,103,1,5/7/2016,Extenet II,Installed,CITY,40.7223108,-73.9897795,987083,202434
11158,USA,New York,Manhattan,10002,A,RUTGERS SLIP,SOUTH ST,CHERRY ST,103,1,10/30/2015,Extenet II,Installed,CITY,40.7104095,-73.9898859,987054,198098
11156,USA,New York,Manhattan,10002,A,SOUTH ST,RUTGERS SLIP,CLINTON ST,103,1,10/30/2015,Extenet II,Installed,CITY,40.7102996,-73.9887245,987376,198058
11155,USA,New York,Manhattan,10002,A,PIKE ST,CHERRY ST,SOUTH ST,103,1,10/30/2015,Extenet II,Installed,CITY,40.7104399,-73.9921547,986425,198109
11151,USA,New York,Manhattan,10002,A,CHERRY ST,RUTGERS ST,PIKE SLIP,103,1,10/30/2015,Extenet II,Installed,CITY,40.7112632,-73.9900698,987003,198409
11147,USA,New York,Manhattan,10002,A,CATHERINE ST,MONROE ST,CHERRY ST,103,1,10/30/2015,Extenet II,Installed,CITY,40.7113129,-73.9966743,985172,198427
11141,USA,New York,Manhattan,10002,A,PIKE ST,MADISON ST,CHERRY ST,103,1,10/30/2015,Extenet II,Installed,CITY,40.7117189,-73.9920969,986441,198575
11140,USA,New York,Manhattan,10002,A,GOUVERNEUR ST,MONROE ST,MADISON ST,103,1,10/30/2015,Extenet II,Installed,CITY,40.7125388,-73.9838581,988725,198874
11139,USA,New York,Manhattan,10002,A,MADISON ST,CLINTON ST,JEFFERSON ST,103,1,10/30/2015,Extenet II,Installed,CITY,40.7128219,-73.9870503,987840,198977
11138,USA,New York,Manhattan,10002,A,CATHERINE ST,HENRY ST,E BROADWAY,103,1,10/30/2015,Extenet II,Installed,CITY,40.712872,-73.9970962,985055,198995
11137,USA,New York,Manhattan,10002,A,MADISON,MONTGOMERY ST,GOUVENEUR ST,103,1,10/30/2015,Extenet II,Installed,CITY,40.7131565,-73.9848824,988441,199099
11136,USA,New York,Manhattan,10002,A,MARKET ST,HENRY ST,MADISON ST,103,1,10/30/2015,Extenet II,Installed,CITY,40.7129487,-73.9943909,985805,199023
11134,USA,New York,Manhattan,10002,A,JEFFERSON ST,HENRY ST,MADISON ST,103,1,10/30/2015,Extenet II,Installed,CITY,40.7134314,-73.9885256,987431,199199
11129,USA,New York,Manhattan,10002,A,E BROADWAY,SAMUEL DICKSTEIN PLAZA,GRAND ST,103,1,10/30/2015,Extenet II,Installed,CITY,40.7146029,-73.9844492,988561,199626
11128,USA,New York,Manhattan,10002,A,FDR SVC,DELANCEY ST,GRAND ST,103,1,10/30/2015,Extenet II,Installed,CITY,40.7144726,-73.9769606,990637,199579
11126,USA,New York,Manhattan,10002,A,GRAND ST,BIALYSTOKER PL.,PITT ST,103,1,10/30/2015,Extenet II,Installed,CITY,40.7150447,-73.9833958,988853,199787
11125,USA,New York,Manhattan,10002,A,COLUMBIA ST,BROOME ST,GRAND ST,103,1,10/30/2015,Extenet II,Installed,CITY,40.7153325,-73.9812421,989450,199892
11124,USA,New York,Manhattan,10002,A,DELANCEY ST,CANNON ST,COLUMBIA ST,103,1,10/30/2015,Extenet II,Installed,CITY,40.7156288,-73.9801454,989754,200000
11123,USA,New York,Manhattan,10002,A,GRAND ST,SAMUEL DICKSTEIN PLAZA,CLINTON ST,103,1,10/30/2015,Extenet II,Installed,CITY,40.7154814,-73.9854771,988276,199946
11122,USA,New York,Manhattan,10002,A,CLINTON ST,GRAND ST,E BROADWAY,103,1,10/30/2015,Extenet II,Installed,CITY,40.7155062,-73.9868803,987887,199955
11120,USA,New York,Manhattan,10002,A,ESSEX ST,HESTER ST,GRAND ST,103,1,10/30/2015,Extenet II,Installed,CITY,40.7159374,-73.9894486,987175,200112
11117,USA,New York,Manhattan,10002,A,GRAND ST,NORFOLK ST,ESSEX ST,103,1,10/30/2015,Extenet II,Installed,CITY,40.7165604,-73.9884384,987455,200339
11116,USA,New York,Manhattan,10002,A,BROOME ST,CLINTON ST,RIDGE ST,103,1,10/30/2015,Extenet II,Installed,CITY,40.7168264,-73.9861405,988092,200436
11112,USA,New York,Manhattan,10002,A,ESSEX ST,BROOME ST,GRAND ST,103,1,10/30/2015,Extenet II,Installed,CITY,40.7175622,-73.9886078,987408,200704
11111,USA,New York,Manhattan,10002,A,LUDLOW ST,BROOME ST,GRAND ST,103,1,10/30/2015,Extenet II,Installed,CITY,40.7176392,-73.9896576,987117,200732
11109,USA,New York,Manhattan,10002,A,BROOME ST,ELDRIDGE ST,FORSYTH ST,103,1,10/30/2015,Extenet II,Installed,CITY,40.7185644,-73.9918435,986511,201069
11106,USA,New York,Manhattan,10002,A,DELANCEY ST,NORFOLK ST,ESSEX ST,103,1,10/30/2015,Extenet II,Installed,CITY,40.7181825,-73.9875327,987706,200930
11097,USA,New York,Manhattan,10002,A,FORSYTH ST,DELANCEY ST,RIVINGTON ST,103,1,10/30/2015,Extenet II,Approved,CITY,40.720461,-73.991883,986500,201760
11096,USA,New York,Manhattan,10002,A,ELDRIDGE ST,RIVINGTON ST,STANTON ST,103,1,10/30/2015,Extenet II,Installed,CITY,40.7208397,-73.9906419,986844,201898
11090,USA,New York,Manhattan,10002,A,STANTON ST,ORCHARD,LUDLOW ST,103,1,10/30/2015,Extenet II,Installed,CITY,40.721468,-73.9884232,987459,202127
11087,USA,New York,Manhattan,10002,A,FORSYTH ST,STANTON ST,E HOUSTON ST,103,1,10/30/2015,Extenet II,Installed,CITY,40.7222505,-73.9909664,986754,202412
11085,USA,New York,Manhattan,10002,A,HOUSTON,ALLEN ST,ORCHARD ST,103,1,10/30/2015,Extenet II,Installed,CITY,40.7227279,-73.9884518,987451,202586
11083,USA,New York,Manhattan,10002,A,HOUSTON,CHRYSTIE ST,BOWERY ST,103,1,10/30/2015,Extenet II,Installed,CITY,40.7237327,-73.991778,986529,202952
9735,USA,New York,Manhattan,10002,A,CHRYSTIE ST.,BROOME ST.,DELANCEY ST.,103,1,12/20/2013,Extenet II,Installed,CITY,40.7190338,-73.9932396,986124,201240
7334,USA,New York,Manhattan,10002,A,Market Street,East Broadway,Henry Street,103,1,11/6/2009,Extenet II,Installed,CITY,40.7136047,-73.9946217,985741,199262
7299,USA,New York,Manhattan,10002,A,Cherry Street,Jefferson Street,Clinton,103,1,11/6/2009,Extenet II,Installed,CITY,40.7113014,-73.988241,987510,198423
7297,USA,New York,Manhattan,10002,A,Allen Street,Hester Street,Grand Street,103,1,11/6/2009,Extenet II,Installed,CITY,40.7160913,-73.9917573,986535,200168
7295,USA,New York,Manhattan,10002,A,Cherry Street,Catherine Street,Catherine Slip,103,1,11/6/2009,Extenet II,Installed,CITY,40.7102672,-73.9963425,985264,198046
7109,USA,New York,Manhattan,10002,A,Bowery,Canal Street,Hester Street,103,1,11/6/2009,Extenet II,Installed,CITY,40.7163029,-73.9958696,985395,200245
7103,USA,New York,Manhattan,10002,A,Delancey Street,Clinton Street,Suffolk Street,103,1,11/6/2009,Extenet II,Installed,CITY,40.7175235,-73.9859564,988143,200690
7055,USA,New York,Manhattan,10002,A,Bowery Street,Stanton Street,Houston Street,103,1,11/6/2009,Extenet II,Installed,CITY,40.7228353,-73.9929109,986215,202625
15195,USA,New York,Manhattan,10002,A,Madison Street,Grand Street,Jackson Street,103,2,11/22/2017,Mobilitie I,Installed,CITY,40.7137513,-73.9797095,989875,199316
13655,USA,New York,Manhattan,10002,A,RIDGE ST,STANTON ST,E HOUSTON ST,103,2,10/7/2016,Extenet II,Installed,CITY,40.7201196,-73.9825467,989088,201636
13021,USA,New York,Manhattan,10002,A,Delancey St N,Mangin St,Baruch Dr,103,2,9/9/2016,Crown Castle Fiber,Installed,CITY,40.7155981,-73.9773967,990516,199989
12932,USA,New York,Manhattan,10002,A,Madison Street,Gouverneur St,Jackson St,103,2,9/9/2016,Crown Castle Fiber,Installed,CITY,40.7131536,-73.9837497,988755,199098
12868,USA,New York,Manhattan,10002,A,East Houston St,Baruch Dr,Baruch Pl,103,2,9/9/2016,Crown Castle Fiber,Installed,CITY,40.7191607,-73.9771718,990578,201287
12586,USA,New York,Manhattan,10002,A,Jackson Street,Madison Street,Cherry St,103,2,9/9/2016,Crown Castle Fiber,Installed,CITY,40.7128841,-73.9808821,989550,199000
12131,USA,New York,Manhattan,10002,A,DELANCEY ST,PITT ST,COLUMBIA ST,103,2,9/9/2016,Crown Castle Fiber,Installed,CITY,40.717202,-73.9828577,989002,200573
12117,USA,New York,Manhattan,10002,A,DELANCY ST,COLUMBIA ST,PITT ST,103,2,9/9/2016,Crown Castle Fiber,Installed,CITY,40.7165841,-73.9806682,989609,200348
12116,USA,New York,Manhattan,10002,A,JACKSON ST,WATER ST,CHERRY ST,103,2,9/9/2016,Crown Castle Fiber,Installed,CITY,40.7115968,-73.9807346,989591,198531
11161,USA,New York,Manhattan,10002,A,FDR DR.,DELANCEY ST.,E HOUSTON ST,103,2,10/30/2015,Extenet II,Installed,CITY,40.7161084,-73.9761303,990867,200175
11153,USA,New York,Manhattan,10002,A,JACKSON ST,FDR DRIVE,WATER ST,103,2,10/30/2015,Extenet II,Installed,CITY,40.7110808,-73.9805039,989655,198343
11152,USA,New York,Manhattan,10002,A,MADISON ST,JACKSON ST,GOUVENEUR ST,103,2,10/30/2015,Extenet II,Installed,CITY,40.7134662,-73.9821192,989207,199212
11149,USA,New York,Manhattan,10002,A,WATER ST,GOUVERNEUR SL E,JACKSON ST,103,2,10/30/2015,Extenet II,Installed,CITY,40.7114434,-73.9824011,989129,198475
11144,USA,New York,Manhattan,10002,A,JACKSON ST,CHERRY ST,FDR DR,103,2,10/30/2015,Extenet II,Installed,CITY,40.7121595,-73.9806298,989620,198736
11114,USA,New York,Manhattan,10002,A,DELANCEY ST,PITT STREET,COLUMBIA STREET,103,2,10/30/2015,Extenet II,Installed,CITY,40.7170701,-73.9823058,989155,200525
11113,USA,New York,Manhattan,10002,A,COLUMBIA ST,RIVINGTON ST,DELANCEY ST,103,2,10/30/2015,Extenet II,Installed,CITY,40.717443,-73.9799357,989812,200661
11101,USA,New York,Manhattan,10002,A,E HOUSTON ST,BARUCH DR,COLUMBIA ST,103,2,10/30/2015,Extenet II,Installed,CITY,40.7192569,-73.977482,990492,201322
11093,USA,New York,Manhattan,10002,A,E HOUSTON ST,SUFFOLK ST,NORFOLK ST,103,2,10/30/2015,Extenet II,Installed,CITY,40.7216378,-73.9848552,988448,202189
11091,USA,New York,Manhattan,10002,A,E HOUSTON ST,ATTORNEY ST,CLINTON ST,103,2,10/30/2015,Extenet II,Installed,CITY,40.7211243,-73.9831561,988919,202002
9747,USA,New York,Manhattan,10002,A,DELANCEY ST.,BARUCH DR.,LEWIS ST.,103,2,12/20/2013,Extenet II,Installed,CITY,40.7157574,-73.9779594,990360,200047
9745,USA,New York,Manhattan,10002,A,FDR DR.,DELANCEY ST.,E. HOUSTON ST.,103,2,12/20/2013,Extenet II,Installed,CITY,40.7154469,-73.9764697,990773,199934
9743,USA,New York,Manhattan,10002,A,FDR DR.,DELANCEY ST.,E. HOUSTON,103,2,12/20/2013,Extenet II,Installed,CITY,40.7167259,-73.9758812,990936,200400
9742,USA,New York,Manhattan,10002,A,FDR DR.,E. HOUSTON,DELANCEY ST.,103,2,12/20/2013,Extenet II,Installed,CITY,40.7175108,-73.9755202,991036,200686
9741,USA,New York,Manhattan,10002,A,FDR DR.,E. HOUSTON,DELANCEY ST.,103,2,12/20/2013,Extenet II,Installed,CITY,40.7181338,-73.9753468,991084,200913
9740,USA,New York,Manhattan,10002,A,STANTON ST.,MANGIN ST.,BARUCH PL.,103,2,12/20/2013,Extenet II,Installed,CITY,40.7177909,-73.9760576,990887,200788
7333,USA,New York,Manhattan,10002,A,Delancey Street,Mangin Street,FDR Drive,103,2,11/6/2009,Extenet II,Installed,CITY,40.7154004,-73.9771767,990577,199917
7301,USA,New York,Manhattan,10002,A,East Houston Street,Pitt Street,Ridge Street,103,2,11/6/2009,Extenet II,Installed,CITY,40.7205778,-73.9815004,989378,201803
7242,USA,New York,Manhattan,10002,A,East Houston Street,Clinton Street,Suffolk Street,103,2,11/6/2009,Extenet II,Installed,CITY,40.7213604,-73.9840111,988682,202088
15280,USA,New York,Manhattan,10003,A,University Place,E 8th Street,Waverly Place,102,1,11/22/2017,Mobilitie I,Installed,CITY,40.7314951,-73.9947754,985698,205780
12914,USA,New York,Manhattan,10003,A,Washington Pl,Greene St,Washington Sq E,102,1,8/25/2016,Crown Castle Solutions,Installed,CITY,40.7300212,-73.9956487,985456,205243
12841,USA,New York,Manhattan,10003,A,Waverly Pl,Greene St,University Pl,102,1,8/25/2016,Crown Castle Solutions,Installed,CITY,40.7303478,-73.9949487,985650,205362
12840,USA,New York,Manhattan,10003,A,University Pl,E 8th St,Waverly Pl,102,1,8/25/2016,Crown Castle Solutions,Installed,CITY,40.7311493,-73.9950821,985613,205654
9729,USA,New York,Manhattan,10003,A,MERCER ST.,W4TH ST.,WASHINGTON PL.,102,1,12/20/2013,Extenet II,Installed,CITY,40.7291236,-73.9948586,985675,204916
9728,USA,New York,Manhattan,10003,A,MERCER ST.,WAVERLY PL.,E8TH ST.,102,1,12/20/2013,Extenet II,Installed,CITY,40.7300211,-73.9939637,985923,205243
9727,USA,New York,Manhattan,10003,A,BROADWAY,E8TH ST.,ASTOR PL.,102,1,12/20/2013,Extenet II,Installed,CITY,40.7305672,-73.9925384,986318,205442
9393,USA,New York,Manhattan,10003,A,Washington SQ E,West 4th St,Washington Pl,102,1,4/12/2013,Extenet II,Installed,CITY,40.729593,-73.9964749,985227,205087
9293,USA,New York,Manhattan,10003,A,W4th St,Mercer Street,Greene Street,102,1,4/12/2013,Extenet II,Installed,CITY,40.7288876,-73.9950895,985611,204830
7439,USA,New York,Manhattan,10003,A,Washington Pl,Washington Square East,Greene St,102,1,3/6/2010,Crown Castle NG,Installed,CITY,40.7301694,-73.9959589,985370,205297
7250,USA,New York,Manhattan,10003,A,Greene Street,Waverly Place,8th Street,102,1,11/6/2009,Extenet II,Installed,CITY,40.730378,-73.9947214,985713,205373
2347,USA,New York,Manhattan,10003,A,Washington Place,Mercer Street,Greene Street,102,1,6/16/2005,Extenet II,Installed,CITY,40.7294887,-73.9945807,985752,205049
2346,USA,New York,Manhattan,10003,A,WAVERLY PL,WASHINGTON SQ E,GREENE ST,102,1,6/16/2005,Extenet II,Installed,CITY,40.7306497,-73.9955512,985483,205472
21780,USA,New York,Manhattan,10003,A,Irving Place,E 16 Street,E 17 Street,105,2,7/18/2019,Mobilitie II,Approved,CITY,40.7354003,-73.9878506,987617,207203
21245,USA,New York,Manhattan,10003,A,E 15 Street,Union Square East,Irving Place,105,2,6/21/2019,Mobilitie I,Proposed,CITY,40.7352166,-73.9894492,987174,207136
18267,USA,New York,Manhattan,10003,A,E 14th St,5th Ave,Union Square W,105,2,1/8/2018,ExteNet I,Approved,CITY,40.7360184,-73.9934255,986072,207428
13706,USA,New York,Manhattan,10003,A,E 15 ST,5 AVE,UNION SQ. WEST,105,2,10/7/2016,Extenet II,Installed,CITY,40.7363339,-73.9921625,986422,207543
13375,USA,New York,Manhattan,10003,A,E 14th St,Irving Pl,4th Ave,105,2,9/22/2016,Crown Castle NG,Proposed,CITY,40.7340857,-73.9888576,987338,206724
13138,USA,New York,Manhattan,10003,A,E 16th St,Union Square E,Irving Pl,105,2,8/25/2016,Crown Castle Solutions,Approved,CITY,40.7358259,-73.9889511,987312,207358
13137,USA,New York,Manhattan,10003,A,E 17th St,Park Ave S,Irving Pl,105,2,8/25/2016,Crown Castle Solutions,Approved,CITY,40.7364132,-73.9885144,987433,207572
13133,USA,New York,Manhattan,10003,A,4th Ave,E 15th St,E 14th St,105,2,8/25/2016,Crown Castle Solutions,Proposed,CITY,40.7352331,-73.9898497,987063,207142
13132,USA,New York,Manhattan,10003,A,Irving Pl,E 17th St,E 18th St,105,2,8/25/2016,Crown Castle Solutions,Installed,CITY,40.7359822,-73.9874103,987739,207415
13129,USA,New York,Manhattan,10003,A,Park Ave S,E 18th St,E 19th St,105,2,8/25/2016,Crown Castle Solutions,Approved,CITY,40.7371708,-73.9884168,987460,207848
13127,USA,New York,Manhattan,10003,A,Park Ave S,E 19th St,E 20th St,105,2,8/25/2016,Crown Castle Solutions,Proposed,CITY,40.7378514,-73.9882291,987512,208096
12908,USA,New York,Manhattan,10003,A,E 20th St,Park Ave S,Gramercy Park W,105,2,9/9/2016,Crown Castle Fiber,Installed,CITY,40.7382137,-73.9876589,987670,208228
12759,USA,New York,Manhattan,10003,A,Union Square E,E 16th St,E 17th St,105,2,9/9/2016,Crown Castle Fiber,Installed,CITY,40.7362404,-73.9891026,987270,207509
9715,USA,New York,Manhattan,10003,A,Park Ave. S.,E19th St,E18th St,105,2,12/20/2013,Extenet II,Installed,CITY,40.7376099,-73.9880884,987551,208008
9586,USA,New York,Manhattan,10003,A,UNION SQ. W.,E15TH ST.,E16TH ST.,105,2,8/23/2013,Extenet II,Installed,CITY,40.7363037,-73.9909862,986748,207532
9582,USA,New York,Manhattan,10003,A,5TH AVE.,E14TH ST.,E15TH ST.,105,2,8/23/2013,Extenet II,Installed,CITY,40.7360678,-73.9934507,986065,207446
7059,USA,New York,Manhattan,10003,A,Union Square Park West,15th Street,16th Street,105,2,11/6/2009,Extenet II,Installed,CITY,40.7359661,-73.9912496,986675,207409
15192,USA,New York,Manhattan,10003,A,3rd Avenue,E 18th Street,E 19th Street,106,2,11/22/2017,Mobilitie I,Installed,CITY,40.7359188,-73.9854473,988283,207392
13177,USA,New York,Manhattan,10003,A,Irving Pl,E 17th St,E 18th St,106,2,9/9/2016,Crown Castle Fiber,Installed,CITY,40.7359245,-73.9872696,987778,207394
13130,USA,New York,Manhattan,10003,A,3rd Ave,E 17th St,E 16th St,106,2,8/25/2016,Crown Castle Solutions,Installed,CITY,40.735197,-73.9859599,988141,207129
13048,USA,New York,Manhattan,10003,A,3rd Ave,E 15th St,E 14th St,106,2,8/25/2016,Crown Castle Solutions,Installed,CITY,40.7339565,-73.986855,987893,206677
12898,USA,New York,Manhattan,10003,A,E 18th St,2nd Ave,3rd Ave,106,2,9/9/2016,Crown Castle Fiber,Installed,CITY,40.735356,-73.9842098,988626,207187
12881,USA,New York,Manhattan,10003,A,1st Ave,E 17th St,E 18th St,106,2,9/9/2016,Crown Castle Fiber,Installed,CITY,40.733393,-73.9812479,989447,206472
12766,USA,New York,Manhattan,10003,A,E 20th St,2nd Ave,3rd Ave,106,2,9/9/2016,Crown Castle Fiber,Installed,CITY,40.7363741,-73.9832136,988902,207558
12142,USA,New York,Manhattan,10003,A,IRVING PL,E 19TH ST,E 20TH ST,106,2,9/9/2016,Crown Castle Fiber,Installed,CITY,40.7371541,-73.9865621,987974,207842
10393,USA,New York,Manhattan,10003,A,15TH ST.,NATHAN D. PERLMAN PL.,1ST AVE.,106,2,10/10/2014,Extenet II,Installed,CITY,40.7326139,-73.9835718,988803,206188
10392,USA,New York,Manhattan,10003,A,2ND AVE,14TH ST.,15TH ST.,106,2,10/10/2014,Extenet II,Installed,CITY,40.7325043,-73.9849465,988422,206148
9717,USA,New York,Manhattan,10003,A,3rd Ave,E14th St,E15th St,106,2,12/20/2013,Extenet II,Installed,CITY,40.7334515,-73.9872195,987792,206493
9713,USA,New York,Manhattan,10003,A,3rd Ave,E16th St.,E17th ST.,106,2,12/20/2013,Extenet II,Installed,CITY,40.7347359,-73.9862811,988052,206961
7255,USA,New York,Manhattan,10003,A,1st Avenue,14th Street,15th Street,106,2,11/6/2009,Extenet II,Installed,CITY,40.7314911,-73.9826592,989056,205779
7154,USA,New York,Manhattan,10003,A,2nd Avenue,17th Street,18th Street,106,2,11/6/2009,Extenet II,Installed,CITY,40.7342607,-73.983409,988848,206788
21775,USA,New York,Manhattan,10003,A,5 Avenue,E 11 Street,E 12 Street,102,2,7/18/2019,Mobilitie II,Proposed,CITY,40.7343194,-73.9947247,985712,206809
18269,USA,New York,Manhattan,10003,A,5th Ave,E 12th St,E 11th St,102,2,1/8/2018,ExteNet I,Approved,CITY,40.7345774,-73.994537,985764,206903
18268,USA,New York,Manhattan,10003,A,E 13th St,Broadway,University Pl,102,2,1/8/2018,ExteNet I,Approved,CITY,40.7340447,-73.9912643,986671,206709
17330,USA,New York,Manhattan,10003,A,E 14th St,University Pl,5th Ave,102,2,12/12/2017,Crown Castle Fiber,Proposed,CITY,40.7354831,-73.9925884,986304,207233
17325,USA,New York,Manhattan,10003,A,University Pl,E 13th St,E 14th St,102,2,12/12/2017,Crown Castle Fiber,Approved,CITY,40.73458,-73.9921411,986428,206904
17323,USA,New York,Manhattan,10003,A,University Pl,E 11th St,E 10th St,102,2,12/12/2017,Crown Castle Fiber,Approved,CITY,40.7332736,-73.993451,986065,206428
13746,USA,New York,Manhattan,10003,A,5 AVE,E 14 ST,E 13 ST,102,2,10/7/2016,Extenet II,Installed,CITY,40.7358647,-73.9936023,986023,207372
13017,USA,New York,Manhattan,10003,A,Broadway,Waverly Pl,Astor Pl,102,2,8/25/2016,Crown Castle Solutions,Proposed,CITY,40.7295929,-73.9931627,986145,205087
12835,USA,New York,Manhattan,10003,A,University Pl,E 9th St,E 10th St,102,2,8/25/2016,Crown Castle Solutions,Installed,CITY,40.7322114,-73.9941764,985864,206041
