Id,Reservation Date,Franchisee Name ,Status,Pole Class,Borough,X Coord.,Y Coord.,Latitude,Longitude,Zone,On street,Cross street 1,Cross street 2,Zipcode,Community Board,Council District
17013,12/02/2017,Crown Castle Solutions,Approved,CITY,Brooklyn,997916.0,182710,40.6681629,-73.9507377,B,Nostrand Ave,President St,Union St,11225,309,35
17010,12/02/2017,Crown Castle Solutions,Approved,CITY,Brooklyn,995674.0,182683,40.668092,-73.9588196,B,Franklin Ave,Carroll St,President St,11225,309,35
16818,01/08/2018,Mobilitie II,Approved,CITY,Brooklyn,997190.0,182759,40.6682985,-73.9533547,B,Rogers Avenue,President Street,Union Street,11225,309,35
14878,05/01/2017,Crown Castle NG,Approved,CITY,Brooklyn,996128.0,181274,40.664224,-73.9571855,B,Bedford Ave,Sullivan Pl,Empire Blvd,11225,309,35
14727,05/10/2017,Mobilitie II,Installed,CITY,Brooklyn,995749.0,181965,40.6661211,-73.9585505,B,Montgomery Street,McKeever Place,Bedford Avenue,11225,309,35
14726,05/10/2017,Mobilitie II,Installed,CITY,Brooklyn,997520.0,182024,40.6662806,-73.9521666,B,Dearborn Ct,Crown Street,Montgomery Street,11225,309,35
14725,05/10/2017,Mobilitie II,Installed,CITY,Brooklyn,997955.0,182709,40.6681601,-73.9505972,B,Nostrand Avenue,President Street,Union Street,11225,309,35
12461,08/10/2016,Mobilitie I,Installed,CITY,Brooklyn,998618.0,181684,40.6653456,-73.9482094,B,New York Ave,Montgomery St,Crown St,11225,309,35
12248,08/10/2016,Mobilitie I,Installed,CITY,Brooklyn,995791.0,183276,40.6697195,-73.9583968,B,Franklin,Union st,President St,11225,309,35
22315,08/27/2019,Mobilitie II,Proposed,CITY,Brooklyn,998132.0,177419,40.6536399,-73.94997,B,Nostrand Avenue,Lenox Road,Linden Blvd,11226,317,40
17449,12/12/2017,Crown Castle NG,Approved,CITY,Brooklyn,996994.0,175928,40.6495492,-73.9540741,B,Erasmus St,Lott St,Veronica Pl,11226,317,40
17410,12/12/2017,Crown Castle NG,Approved,CITY,Brooklyn,998743.0,176447,40.650971,-73.9477701,B,Church Ave,Raleigh Pl,Fairview Pl,11226,317,40
17107,12/12/2017,Crown Castle NG,Approved,CITY,Brooklyn,996505.0,176629,40.651474,-73.9558351,B,Bedford Ave,Martense St,Linden Blvd,11226,317,40
17105,12/12/2017,Crown Castle NG,Approved,CITY,Brooklyn,996525.0,176255,40.6504474,-73.9557637,B,Bedford Ave,Church Ave,Erasmus St,11226,317,40
16841,01/08/2018,Mobilitie II,Installed,CITY,Brooklyn,997362.0,177579,40.6540803,-73.9527447,B,Rogers Avenue,Lenox Road,Clarkson Avenue,11226,317,40
16743,01/08/2018,Mobilitie II,Approved,CITY,Brooklyn,997416.0,177035,40.652587,-73.9525512,B,Linden Boulevard,Rogers Avenue,Nostrand Avenue,11226,317,40
16723,01/08/2018,Mobilitie II,Approved,CITY,Brooklyn,996856.0,174008,40.6442794,-73.954575,B,Bedford Avenue,Cortelyou Road,Beverly Road,11226,317,40
16534,12/02/2017,Crown Castle Solutions,Approved,CITY,Brooklyn,998461.0,176709,40.6516906,-73.9487858,B,Martense St,Fairview Pl,Nostrand Ave,11226,317,40
16255,12/02/2017,Crown Castle Solutions,Approved,CITY,Brooklyn,997982.0,176399,40.6508405,-73.9505127,B,Church Ave,Nostrand Ave,Lloyd St,11226,317,40
16254,12/02/2017,Crown Castle Solutions,Installed,CITY,Brooklyn,998591.0,175751,40.6490609,-73.9483194,B,Snyder Ave,E 31st St,E 32nd St,11226,317,40
14996,05/12/2017,ZenFi,Installed,CITY,Brooklyn,999012.0,176407,40.6508608,-73.9468008,B,Church Avenue,New York Avenue,East 32nd Street,11226,317,40
14995,05/12/2017,ZenFi,Proposed,CITY,Brooklyn,998805.0,176399,40.6508392,-73.9475468,B,Church Avenue,East 32nd Street,New York Avenue,11226,317,40
14729,05/10/2017,Mobilitie II,Installed,CITY,Brooklyn,998505.0,176754,40.6518141,-73.9486272,B,Martense Street,Fairview Pl,Raleigh Place,11226,317,40
14728,05/10/2017,Mobilitie II,Installed,CITY,Brooklyn,998169.0,177581,40.6540845,-73.9498363,B,Nostrand Avenue,Lenox Road,Linden Blvd,11226,317,40
14073,10/24/2016,Mobilitie II,Installed,CITY,Brooklyn,996793.0,176328,40.6506474,-73.9547977,B,Church Ave,Woods Pl,Veronica Pl,11226,317,40
12489,08/10/2016,Mobilitie I,Installed,CITY,Brooklyn,997715.0,176329,40.6506488,-73.951475,B,Church Ave,Lloyd St,Rogers Ave,11226,317,40
12227,08/10/2016,Mobilitie I,Installed,CITY,Brooklyn,997516.0,175689,40.6488924,-73.9521935,B,Rodgers ave,Snyder ave,Erasmus St,11226,317,40
11412,03/09/2016,Mobilitie I,Installed,CITY,Brooklyn,998394.0,175736,40.64902,-73.9490293,B,Snyder Ave,Nostrand Ave,E 31st St,11226,317,40
17454,12/12/2017,Crown Castle NG,Approved,CITY,Brooklyn,995341.0,178165,40.6556915,-73.9600274,B,Parkside Ave,Flatbush Ave,Parkside Ct,11226,309,40
15329,11/22/2017,Mobilitie I,Approved,CITY,Brooklyn,996393.0,177965,40.6551411,-73.9562363,B,Bedford Avenue,Clarkson Avenue,Parkside Avenue,11226,309,40
22371,08/27/2019,Mobilitie II,Proposed,CITY,Brooklyn,995400.0,177083,40.6527215,-73.9598166,B,Caton Avenue,Flatbush Avenue,E 21 Street,11226,314,40
22243,08/23/2019,Extenet II,Approved,CITY,Brooklyn,994944.0,175550,40.6485144,-73.9614624,B,Tennis Ct,E 19th St,Ocean Ave,11226,314,40
22146,08/23/2019,Extenet II,Approved,CITY,Brooklyn,994774.0,171060,40.6361905,-73.962082,B,Newkirk Ave,E 16th St,E 17th St,11226,314,40
22000,08/14/2019,Crown Castle Solutions,Approved,CITY,Brooklyn,995840.0,174954,40.6468773,-73.9582345,B,Flatbush Ave,Regent Pl,Albemarle Rd,11226,314,40
18833,01/26/2018,ZenFi,Installed,CITY,Brooklyn,996754.0,172321,40.6396491,-73.9549457,B,Flatbush Avenue,Newkirk Avenue,Ditmas Avenue,11226,314,40
18827,01/26/2018,ZenFi,Installed,CITY,Brooklyn,995482.0,177281,40.6532649,-73.9595207,B,Flatbush Avenue,Caton Avenue,Woodruff Avenue,11226,314,40
18517,01/18/2018,ExteNet I,Installed,CITY,Brooklyn,995805.0,175532,40.6484639,-73.9583596,B,Flatbush Ave,Snyder Ave,Albemarle Rd,11226,314,40
18448,01/18/2018,ExteNet I,Installed,CITY,Brooklyn,995033.0,174200,40.6448088,-73.9611438,B,Beverley Rd,E 19th St,Ocean Ave,11226,314,40
18443,01/18/2018,ExteNet I,Installed,CITY,Brooklyn,995142.0,171246,40.6367006,-73.9607558,B,Newkirk Ave,E 18th St,E 17th St,11226,314,40
18122,12/29/2017,Extenet II,Installed,CITY,Brooklyn,993891.0,177356,40.6534726,-73.9652544,B,Parkside Ave,Parade Pl,St Pauls Pl,11226,314,40
17907,12/22/2017,Crown Castle Fiber,Proposed,CITY,Brooklyn,994833.0,177537,40.6539684,-73.9618593,B,Woodruff Ave,Ocean Ave,St Paul's Place,11226,314,40
17898,12/22/2017,Crown Castle Fiber,Approved,CITY,Brooklyn,993611.0,177212,40.6530777,-73.9662637,B,Parkside Ave,Parade Pl,Coney Island Ave,11226,314,40
17893,12/22/2017,Crown Castle Fiber,Proposed,CITY,Brooklyn,992197.0,176489,40.6510946,-73.9713605,B,Parkside Ave,S Lake Dr,Parade Pl,11226,314,40
17794,12/29/2017,Extenet II,Installed,CITY,Brooklyn,992819.0,176800,40.6519476,-73.9691186,B,Parkside Ave,Park Circle,Parade Pl,11226,314,40
17633,12/29/2017,Extenet II,Approved,CITY,Brooklyn,994880.0,171081,40.636248,-73.9617,B,Newkirk Ave,E 17th St,E 16th St,11226,314,40
17624,12/29/2017,Extenet II,Installed,CITY,Brooklyn,995316.0,174181,40.6447563,-73.960124,B,Beverley Rd,Ocean Ave,E 19th St,11226,314,40
17620,12/29/2017,Extenet II,Installed,CITY,Brooklyn,996480.0,176325,40.6506396,-73.9559257,B,Bedford Ave,Church Ave,Martense St,11226,314,40
17475,12/12/2017,Crown Castle NG,Approved,CITY,Brooklyn,994182.0,177505,40.6538813,-73.9642055,B,Parkside Ave,St Paul Pl,Parade Pl,11226,314,40
17448,12/12/2017,Crown Castle NG,Approved,CITY,Brooklyn,995109.0,177685,40.6543743,-73.9608643,B,Woodruff Ave,East 21st St,Ocean Ave,11226,314,40
17114,12/12/2017,Crown Castle NG,Installed,CITY,Brooklyn,995158.0,173293,40.6423191,-73.9606948,B,E 19th St,Cortelyou Rd,Dorchester Rd,11226,314,40
17112,12/12/2017,Crown Castle NG,Approved,CITY,Brooklyn,993670.0,176190,40.6502725,-73.9660525,B,Caton Ave,Marlborough Rd,E 16th St,11226,314,40
17110,12/12/2017,Crown Castle NG,Approved,CITY,Brooklyn,993182.0,175938,40.6495813,-73.9678115,B,Caton Ave,Argyle Rd,Rugby Rd,11226,314,40
16995,12/02/2017,Crown Castle Solutions,Approved,CITY,Brooklyn,994318.0,177264,40.6532196,-73.9637157,B,St Pauls Pl,Woodruff Ave,Crooke Ave,11226,314,40
16785,01/08/2018,Mobilitie II,Installed,CITY,Brooklyn,994373.0,176550,40.6512598,-73.9635186,B,Caton Avenue,E 18th Street,E 17th Street,11226,314,40
16721,01/08/2018,Mobilitie II,Approved,CITY,Brooklyn,995716.0,173864,40.6438857,-73.9586832,B,Cortelyou Road,E 21st Street,Flatbush Avenue,11226,314,40
16533,12/02/2017,Crown Castle Solutions,Approved,CITY,Brooklyn,995242.0,175125,40.6473475,-73.9603892,B,Ocean Ave,Albemarle Rd,Tennis Ct,11226,314,40
16241,12/02/2017,Crown Castle Solutions,Approved,CITY,Brooklyn,995116.0,175615,40.6486926,-73.9608424,B,Ocean Ave,Tennis Ct,Church Ave,11226,314,40
16239,12/02/2017,Crown Castle Solutions,Proposed,CITY,Brooklyn,995425.0,175571,40.6485714,-73.959729,B,E 21st St,Albemarle Terrace,Kenmore Terrace,11226,314,40
16237,12/02/2017,Crown Castle Solutions,Proposed,CITY,Brooklyn,994805.0,175564,40.648553,-73.9619633,B,Tennis Ct,E19th St,E 18th St,11226,314,40
16235,12/02/2017,Crown Castle Solutions,Proposed,CITY,Brooklyn,994922.0,175065,40.6471832,-73.9615424,B,Albemarle Rd,E19th St,Ocean Ave,11226,314,40
16226,12/02/2017,Crown Castle Solutions,Approved,CITY,Brooklyn,995549.0,174707,40.6461998,-73.9592836,B,E 21st St,Regent Pl,Albemarle Rd,11226,314,40
16224,12/02/2017,Crown Castle Solutions,Approved,CITY,Brooklyn,995326.0,174547,40.6457609,-73.9600874,B,Ocean Ave,Regent Pl,Beverley Rd,11226,314,40
16222,12/02/2017,Crown Castle Solutions,Approved,CITY,Brooklyn,995939.0,174159,40.6446951,-73.9578791,B,Flatbush Ave,Beverley Rd,Duryea Pl,11226,314,40
16219,12/02/2017,Crown Castle Solutions,Approved,CITY,Brooklyn,994592.0,173205,40.6420783,-73.9627344,B,E 17th St,Cortelyou Rd,Beverly Rd,11226,314,40
15625,01/08/2018,Mobilitie II,Installed,CITY,Brooklyn,995035.0,176155,40.6501748,-73.9611335,B,Ocean Avenue,Church Avenue,St. Pauls Court,11226,314,40
15398,11/22/2017,Mobilitie I,Installed,CITY,Brooklyn,996383.0,174834,40.6465472,-73.956278,B,Tilden Avenue,E 22nd Street,Bedford Avenue,11226,314,40
15369,11/22/2017,Mobilitie I,Installed,CITY,Brooklyn,994875.0,177264,40.653219,-73.9617083,B,Ocean Avenue,Crooke Avenue,Woodruff Avenue,11226,314,40
14049,10/24/2016,Mobilitie II,Installed,CITY,Brooklyn,994142.0,172937,40.6413432,-73.9643563,B,Cortelyou Rd,Marlborough Rd,E 16th St,11226,314,40
13790,10/24/2016,Mobilitie II,Installed,CITY,Brooklyn,995885.0,176226,40.6503686,-73.9580701,B,Church Ave,Flatbush Ave,Bedford Ave,11226,314,40
12168,08/10/2016,Mobilitie I,Installed,CITY,Brooklyn,995157.0,178011,40.655269,-73.9606908,B,Parkside Ave,Parkside Ct,Flatbush Ave,11226,314,40
12166,08/10/2016,Mobilitie I,Installed,CITY,Brooklyn,996323.0,177087,40.6527313,-73.9564902,B,Caton Ave,Bedford Ave,Flatbush Ave,11226,314,40
12164,08/10/2016,Mobilitie I,Installed,CITY,Brooklyn,994266.0,177302,40.653324,-73.963903,B,St. Paul Pl,Woodruff Ave,Parkside Ave,11226,314,40
11410,03/09/2016,Mobilitie I,Installed,CITY,Brooklyn,996623.0,173513,40.642921,-73.9554155,B,Clarendon Rd,E 23rd St,Bedford Ave,11226,314,40
11409,03/09/2016,Mobilitie I,Installed,CITY,Brooklyn,995131.0,173525,40.6429559,-73.9607917,B,Cortelyou Rd,E 19th St,Ocean Ave,11226,314,40
22241,08/23/2019,Extenet II,Approved,CITY,Brooklyn,998684.0,172430,40.6399453,-73.9479913,B,Newkirk Ave,Nostrand Ave,E 31st St,11226,317,45
17621,12/29/2017,Extenet II,Installed,CITY,Brooklyn,998330.0,175670,40.648839,-73.9492601,B,Nostrand Ave,Snyder Ave,Tilden Ave,11226,317,45
16204,12/02/2017,Crown Castle Solutions,Approved,CITY,Brooklyn,998102.0,171931,40.6385766,-73.9500894,B,Foster Ave,E 28th St,E 29th St,11226,317,45
16201,12/02/2017,Crown Castle Solutions,Approved,CITY,Brooklyn,997559.0,171903,40.6385006,-73.952046,B,Foster Ave,E 26th St,Rogers Ave,11226,317,45
13870,10/24/2016,Mobilitie II,Installed,CITY,Brooklyn,998439.0,174361,40.6452459,-73.94887,B,Nostrand Ave,Beverley Rd,Tilden Ave,11226,317,45
13159,08/26/2016,Mobilitie I,Installed,UTILITY,Brooklyn,998500.0,174944,40.646846,-73.948649,B,Tilden Ave,Nostrand Ave,E 31st St,11226,317,45
12545,08/10/2016,Mobilitie I,Installed,CITY,Brooklyn,997634.0,173535,40.64298,-73.9517725,B,Clarendon Rd,Rogers Ave,E 26th St,11226,317,45
12365,08/10/2016,Mobilitie I,Installed,CITY,Brooklyn,998763.0,171991,40.6387402,-73.9477076,B,Foster St,Nostrand Ave,New York Ave,11226,317,45
11411,03/09/2016,Mobilitie I,Installed,CITY,Brooklyn,998713.0,173630,40.643239,-73.9478843,B,Clarendon Rd,E 31st St,Nostrand Ave,11226,317,45
16722,01/08/2018,Mobilitie II,Installed,CITY,Brooklyn,996181.0,173197,40.6420543,-73.9570088,B,Flatbush Avenue,Vanderveer Place,Dorchester Road,11226,314,45
21861,08/10/2019,Mobilitie I,Installed,CITY,Brooklyn,983459.0,164319,40.6176941,-74.0028492,B,15 Avenue,Bay Ridge Parkway,74 Street,11228,311,43
19297,04/16/2018,Mobilitie I,Installed,UTILITY,Brooklyn,981250.0,160365,40.6068407,-74.0108043,B,16th Ave,Bath Ave,Benson Ave,11228,311,43
18132,12/29/2017,Crown Castle NG,Proposed,UTILITY,Brooklyn,981630.0,161970,40.6112462,-74.0094363,B,86th St,15th Ave,Bay 10th St,11228,311,43
16728,01/08/2018,Mobilitie II,Installed,CITY,Brooklyn,981822.0,162257,40.612034,-74.0087449,B,15th Avenue,85th Street,84th Street,11228,311,43
15230,10/24/2017,Extenet II,Installed,UTILITY,Brooklyn,982942.0,163628,40.6157974,-74.0047113,B,78th ST,15th Ave,14th Ave,11228,311,43
13539,09/23/2016,Mobilitie I,Installed,UTILITY,Brooklyn,981067.0,162563,40.6128737,-74.0114644,B,14th Ave,86th St,85th St,11228,311,43
12243,08/10/2016,Mobilitie I,Installed,CITY,Brooklyn,982141.0,162666,40.6131567,-74.0075961,B,15th Ave,83rd St,82 St,11228,311,43
10705,09/02/2015,Mobilitie I,Installed,CITY,Brooklyn,981657.0,162029,40.6114081,-74.0093391,B,86TH ST,15TH AV,BAY 10TH ST,11228,311,43
19358,06/04/2018,Mobilitie I,Installed,UTILITY,Brooklyn,980364.0,165010,40.6195899,-74.0139978,B,80th St,11th Ave,12th Ave,11228,310,43
16732,01/08/2018,Mobilitie II,Installed,CITY,Brooklyn,980922.0,166230,40.6229388,-74.0119884,B,11th Avenue,Bay Ridge Parkway,76th Street,11228,310,43
16731,01/08/2018,Mobilitie II,Installed,CITY,Brooklyn,978311.0,164599,40.6184607,-74.0213926,B,86th Street,7th Avenue,Battery Avenue,11228,310,43
21468,06/28/2019,ZenFi,Approved,UTILITY,Brooklyn,999584.0,160538,40.6073028,-73.9447754,B,Avenue R,E 28th St,E 29th St,11229,315,48
19515,08/07/2018,Extenet II,Approved,UTILITY,Brooklyn,998447.0,161966,40.6112242,-73.9488673,B,Bedford Ave,Ave P,Quentin Rd,11229,315,48
19359,06/04/2018,Mobilitie I,Installed,UTILITY,Brooklyn,999533.0,158774,40.602461,-73.9449631,B,Avenue T,E 27th St,E 28th St,11229,315,48
18651,01/26/2018,ZenFi,Installed,CITY,Brooklyn,997705.0,157611,40.5992718,-73.9515484,B,Ocean Avenue,Avenue U,Avenue V,11229,315,48
18130,12/29/2017,Crown Castle NG,Proposed,UTILITY,Brooklyn,995723.0,158070,40.6005345,-73.9586848,B,E 13th St,Avenue T,Avenue U,11229,315,48
17613,12/29/2017,Extenet II,Approved,CITY,Brooklyn,997778.0,157696,40.599505,-73.9512853,B,Ocean Ave,Ave U,Ave T,11229,315,48
17188,12/06/2017,Mobilitie I,Installed,UTILITY,Brooklyn,998878.0,161298,40.60939,-73.9473164,B,Quentin Rd,E 26th St,E 27th St,11229,315,48
16751,01/08/2018,Mobilitie II,Installed,CITY,Brooklyn,996938.0,161066,40.6087562,-73.9543039,B,Quentin Road,E 19th Street,Ocean Avenue,11229,315,48
16750,01/08/2018,Mobilitie II,Installed,CITY,Brooklyn,994954.0,161517,40.6099967,-73.9614486,B,Avenue P,E 12th Street,Coney Island Avenue,11229,315,48
16655,11/28/2017,Extenet II,Approved,UTILITY,Brooklyn,996574.0,157455,40.5988453,-73.9556214,B,Avenue U,East 16th St,East 15th St,11229,315,48
16654,11/28/2017,Extenet II,Approved,UTILITY,Brooklyn,995821.0,155753,40.5941746,-73.9583359,B,Gravesend Neck Rd,Homecrest Ave,East 13th St,11229,315,48
15668,01/08/2018,Mobilitie II,Approved,CITY,Brooklyn,997639.0,160201,40.6063809,-73.9517809,B,Avenue R,E 21st Street,Ocean Avenue,11229,315,48
15638,01/08/2018,Mobilitie II,Installed,CITY,Brooklyn,997727.0,155211,40.5926843,-73.951474,B,Avenue X,E 19th Street,E 18th Street,11229,315,48
15393,11/22/2017,Mobilitie I,Installed,CITY,Brooklyn,997532.0,159382,40.6041331,-73.9521679,B,Ocean Avenue,Avenue S,Avenue R,11229,315,48
15390,11/22/2017,Mobilitie I,Installed,CITY,Brooklyn,997673.0,155993,40.5948308,-73.9516668,B,Avenue W,E 19th Street,Ocean Avenue,11229,315,48
15359,11/22/2017,Mobilitie I,Installed,CITY,Brooklyn,995710.0,159920,40.6056123,-73.9587285,B,Avenue R,E 14th Street,E 13th Street,11229,315,48
15352,11/22/2017,Mobilitie I,Installed,CITY,Brooklyn,998707.0,158655,40.6021358,-73.9479379,B,Avenue T,E 24th Street,Bedford Avenue,11229,315,48
15351,11/22/2017,Mobilitie I,Installed,CITY,Brooklyn,996759.0,160073,40.6060309,-73.9549504,B,Avenue R,E 18th Street,E 17th Street,11229,315,48
15350,11/22/2017,Mobilitie I,Installed,CITY,Brooklyn,997052.0,158416,40.6014823,-73.9538983,B,Avenue T,E 18th Street,E 19th Street,11229,315,48
15348,11/22/2017,Mobilitie I,Installed,CITY,Brooklyn,996581.0,157510,40.5989962,-73.9555961,B,Avenue U,E 16th Street,E 15th Street,11229,315,48
14451,12/29/2016,Mobilitie I,Installed,UTILITY,Brooklyn,995858.0,161028,40.6086534,-73.9581936,B,E 15th St,Kings Highway,Avenue R,11229,315,48
13869,10/24/2016,Mobilitie II,Installed,CITY,Brooklyn,997931.0,158546,40.6018378,-73.9507327,B,Avenue T,E 21st St,E 22nd St,11229,315,48
13801,10/24/2016,Mobilitie II,Installed,CITY,Brooklyn,1002345.0,155880,40.5945123,-73.9348443,B,Avenue X,Bragg St,Brigham St,11229,315,48
13797,10/24/2016,Mobilitie II,Installed,CITY,Brooklyn,998345.0,155300,40.5929276,-73.9492486,B,Avenue X,E 21st St,Ocean Ave,11229,315,48
13538,09/23/2016,Mobilitie I,Installed,UTILITY,Brooklyn,997769.0,161194,40.6091063,-73.9513108,B,E 22nd St,Quentin Rd,Avenue P,11229,315,48
12410,08/10/2016,Mobilitie I,Installed,CITY,Brooklyn,998675.0,160415,40.6069667,-73.9480494,B,Bedford Ave,Avenue R,Quentin Rd,11229,315,48
12408,08/10/2016,Mobilitie I,Installed,CITY,Brooklyn,999584.0,159626,40.6047995,-73.9447775,B,Avenue S,E 28th St,E 27th St,11229,315,48
12407,08/10/2016,Mobilitie I,Installed,CITY,Brooklyn,1000515.0,156945,40.5974391,-73.9414312,B,Nostrand Ave,Avenue V,Avenue W,11229,315,48
12082,07/08/2016,Mobilitie I,Installed,UTILITY,Brooklyn,996213.0,160048,40.605963,-73.9569168,B,Avenue R,East 16Th St,East 15Th St,11229,315,48
12077,07/08/2016,Mobilitie I,Installed,UTILITY,Brooklyn,999278.0,156173,40.5953223,-73.9458872,B,Ave W,Bedford Ave,E. 24Th St,11229,315,48
12038,07/07/2016,Mobilitie I,Installed,UTILITY,Brooklyn,998684.0,156975,40.5975246,-73.9480244,B,Avenue V,E. 23Rd St.,E 24Th St.,11229,315,48
11394,03/09/2016,Mobilitie I,Installed,CITY,Brooklyn,1000641.0,156083,40.5950728,-73.9409795,B,Nostrand Ave,Avenue W,Avenue X,11229,315,48
18430,01/18/2018,ExteNet I,Installed,CITY,Brooklyn,1002157.0,156616,40.5965329,-73.9355193,B,Avenue W,Bragg St,Batchelder St,11229,315,46
18428,01/18/2018,ExteNet I,Approved,CITY,Brooklyn,1001364.0,156630,40.5965728,-73.9383748,B,Batchelder St,Avenue W,Avenue V,11229,315,46
17187,12/06/2017,Mobilitie I,Installed,UTILITY,Brooklyn,1002430.0,158292,40.6011326,-73.9345318,B,Gerritsen Ave,Avenue U,Knapp St,11229,315,46
15394,11/22/2017,Mobilitie I,Installed,CITY,Brooklyn,1000576.0,158872,40.6027282,-73.9412068,B,Avenue T,Haring Street,Brown Street,11229,315,46
13872,10/24/2016,Mobilitie II,Installed,CITY,Brooklyn,1001557.0,155790,40.5942668,-73.937682,B,Batchelder St,Avenue X,Avenue W,11229,315,46
13112,08/25/2016,Mobilitie I,Installed,UTILITY,Brooklyn,999564.0,158006,40.600353,-73.9448532,B,E 27th St,Avenue U,Avenue T,11229,315,46
13101,08/25/2016,Mobilitie I,Installed,UTILITY,Brooklyn,1000413.0,157655,40.599388,-73.9417967,B,Nostrand Ave,Avenue U/Gravesend Neck Rd,Avenue V,11229,315,46
12041,07/07/2016,Mobilitie I,Installed,UTILITY,Brooklyn,1003033.0,156777,40.596973,-73.9323645,B,Plumb 1St St,Avenue W,Whitney Ave,11229,315,46
16825,01/08/2018,Mobilitie II,Approved,CITY,Brooklyn,993341.0,163321,40.6149501,-73.9672555,B,E 7th Street,Roder Avenue,Avenue M,11230,312,44
16749,01/08/2018,Mobilitie II,Approved,CITY,Brooklyn,994379.0,163442,40.6152811,-73.9635166,B,Coney Island Avenue,Avenue N,Roder Avenue,11230,312,44
16748,01/08/2018,Mobilitie II,Installed,CITY,Brooklyn,993797.0,162360,40.6123119,-73.9656144,B,Avenue O,E 8th Street,E 9th Street,11230,312,44
15319,11/22/2017,Mobilitie I,Installed,CITY,Brooklyn,991204.0,167368,40.6260602,-73.9749485,B,Avenue I,E 2nd Street,E 3rd Street,11230,312,44
13952,10/24/2016,Mobilitie II,Installed,CITY,Brooklyn,989886.0,168603,40.629451,-73.9796955,B,18th Ave,47th St,46th St,11230,312,44
20915,03/06/2019,Extenet II,Approved,UTILITY,Brooklyn,995223.0,166958,40.6249308,-73.9604709,B,E 16th St,Ave J,Ave K,11230,314,44
18440,01/18/2018,ExteNet I,Installed,CITY,Brooklyn,995186.0,167219,40.6256472,-73.9606038,B,E 16th St,Avenue J,Avenue I,11230,314,44
17631,12/29/2017,Extenet II,Approved,CITY,Brooklyn,993953.0,166937,40.6248747,-73.965046,B,Coney Island Ave,Ave J,Ave I,11230,314,44
16762,01/08/2018,Mobilitie II,Installed,CITY,Brooklyn,994230.0,166916,40.6248167,-73.9640482,B,Avenue J,E 12th Street,E 13th Street,11230,314,44
16760,01/08/2018,Mobilitie II,Installed,CITY,Brooklyn,991271.0,168220,40.6283987,-73.9747063,B,Foster Avenue,E 3rd Street,Seton Place,11230,314,44
16756,01/08/2018,Mobilitie II,Installed,CITY,Brooklyn,995118.0,166205,40.6228641,-73.9608504,B,Avenue K,E 15th Street,E 16th Street,11230,314,44
16754,01/08/2018,Mobilitie II,Installed,CITY,Brooklyn,995189.0,165328,40.6204568,-73.960596,B,Avenue L,E 15th Street,E 14th Street,11230,314,44
15550,11/22/2017,Mobilitie I,Installed,CITY,Brooklyn,995829.0,164951,40.6194212,-73.9582913,B,E 17th Street,Bay Avenue,Chestnut Avenue,11230,314,44
17630,12/29/2017,Extenet II,Installed,CITY,Brooklyn,994460.0,170300,40.6341048,-73.9632145,B,Marlborough Rd,Foster Ave,Newkirk Ave,11230,314,40
17629,12/29/2017,Extenet II,Installed,CITY,Brooklyn,992233.0,168821,40.6300476,-73.9712399,B,Ocean Pkwy,Foster Ave,Ave H,11230,314,40
12158,08/10/2016,Mobilitie I,Installed,CITY,Brooklyn,993267.0,170385,40.6343394,-73.9675126,B,Coney Island Ave,Webster Ave,Newkirk Ave,11230,314,40
19068,03/12/2018,ZenFi,Installed,UTILITY,Brooklyn,995410.0,164376,40.6178435,-73.9598015,B,Elm Ave,E 15th St,Buckingham Rd,11230,314,48
16752,01/08/2018,Mobilitie II,Installed,CITY,Brooklyn,996638.0,162723,40.6133048,-73.9553813,B,Avenue O,E 19th Street,E 18th Street,11230,314,48
15622,11/22/2017,Mobilitie I,Installed,CITY,Brooklyn,996110.0,164522,40.6182434,-73.9572799,B,Avenue M,E 18th Street,E 17th STreet,11230,314,48
15536,11/22/2017,Mobilitie I,Approved,CITY,Brooklyn,996820.0,163733,40.6160767,-73.9547239,B,Ocean Avenue,Avenue N,Avenue O,11230,314,48
14058,10/24/2016,Mobilitie II,Installed,CITY,Brooklyn,997085.0,161919,40.6110973,-73.9537728,B,Ocean Ave,Avenue P,Avenue O,11230,314,48
13994,10/24/2016,Mobilitie II,Installed,CITY,Brooklyn,994927.0,163511,40.6154699,-73.9615427,B,Avenue N,E 13th St,E 12th St,11230,314,48
12412,08/10/2016,Mobilitie I,Installed,CITY,Brooklyn,995965.0,163621,40.6157705,-73.9578037,B,Avenue N,E 17th St,E 16th St,11230,314,48
