Id,Reservation Date,Franchisee Name ,Pole Class,Borough,X Coord.,Y Coord.,Latitude,Longitude,Zone,On street,Cross street 1,Cross street 2,Park Advisory,Historic Landmark Advisory,Scenic Landmark Advisory,BID Advisory,School Advisory,Construction Completed? (Y/N),Zipcode,Community Board,Council District
4870,04/04/2008,Crown Castle NG,UTILITY,Bronx,1007987,233035,40.8062710,-73.9142570,C,E 139th St,Cypress Ave,St Anns Ave,,,,,,Y,10454,201,8
4856,04/04/2008,Crown Castle NG,UTILITY,Bronx,1006829,234053,40.8090680,-73.9184360,C,Brook Ave,E 140th St,E 141st St,,,,,,Y,10454,201,8
4833,04/04/2008,Crown Castle NG,UTILITY,Bronx,1005736,233957,40.8088080,-73.9223850,C,E 138th St,Willis Ave,Brown Pl,,,,,,Y,10454,201,8
4828,04/04/2008,Crown Castle NG,UTILITY,Bronx,1006116,233112,40.8064870,-73.9210150,C,Brown Pl,E 136th St,E 135th St,,,,,MOTT HAVEN ACADEMY CHARTER SCHOOL,Y,10454,201,8
4817,04/04/2008,Crown Castle NG,UTILITY,Bronx,1006809,234933,40.8114840,-73.9185060,C,E 143rd St,Brook Ave,Willis Ave,,,,,,Y,10454,201,8
4797,04/04/2008,Crown Castle NG,UTILITY,Bronx,1009696,233360,40.8071580,-73.9080830,C,Southern Blvd,E 142nd St,St Mary's St,,,,,,Y,10454,201,8
4757,04/04/2008,Crown Castle NG,UTILITY,Bronx,1004310,233584,40.8077870,-73.9275370,C,E 134th St,Alexander Ave,Lincoln Ave,,,,,,Y,10454,201,8
4644,04/04/2008,Crown Castle NG,UTILITY,Bronx,1008742,233327,40.8070710,-73.9115290,C,Jackson Ave,E 141st St,E 142nd St,,,,,,Y,10454,201,8
4526,04/10/2008,Crown Castle NG,CITY,Bronx,1006730,232490,40.8047790,-73.9187990,C,St Anns Ave,E. 135th St,E. 134th St,,,,,,Y,10454,201,8
4342,04/10/2008,Crown Castle NG,CITY,Bronx,1005554,235531,40.8131280,-73.9230380,C,3rd Ave,Alexander Ave,E 143rd St,,,,,,Y,10454,201,8
4336,04/10/2008,Crown Castle NG,CITY,Bronx,1008036,235191,40.8121890,-73.9140720,C,St  Anns Ave,E 146th St,E 145th St,,,,,,Y,10454,201,8
4332,04/10/2008,Crown Castle NG,CITY,Bronx,1007646,233871,40.8085670,-73.9154860,C,E 141st St,Crimmins Ave,St Anns Ave,,,,,,Y,10454,201,8
11489,03/09/2016,Mobilitie I,CITY,Bronx,1012979,236647,40.8161700,-73.8962090,C,SOUTHERN BLVD,LONGWOOD AVE,E 156TH ST,,,,,,Y,10455,202,8
11488,03/09/2016,Mobilitie I,CITY,Bronx,1012222,235687,40.8135380,-73.8989480,C,SOUTHERN BLVD,LEGGETT AVE,E 156TH ST,,,,,,Y,10455,202,8
8625,11/22/2011,Crown Castle NG,CITY,Bronx,1011934,236216,40.8149910,-73.8999860,C,Leggett Ave,Beck St,Fox St,,,,,,Y,10455,202,8
4354,04/10/2008,Crown Castle NG,CITY,Bronx,1012589,236153,40.8148160,-73.8976200,C,Southern Blvd,E 156th St,Leggett Ave,,,,,,Y,10455,202,8
13454,09/22/2016,Crown Castle NG,CITY,Manhattan,1002044,231479,40.8020140,-73.9357280,B,E 123rd St,3rd Ave,2nd Ave,,,,,,Y,10035,111,8
13453,09/22/2016,Crown Castle NG,CITY,Manhattan,1001872,231235,40.8013450,-73.9363500,B,E 122nd St,3rd Ave,2nd Ave,,,,,,N,10035,111,8
13413,09/22/2016,Crown Castle NG,CITY,Manhattan,1001166,232529,40.8048980,-73.9388970,B,E 125th St,Park Ave,Lexington Ave,,,,,,Y,10035,111,8
13410,09/22/2016,Crown Castle NG,CITY,Manhattan,1002423,232755,40.8055160,-73.9343560,B,3rd Ave,E 128th St,E 127th St,,,,,,Y,10035,111,8
13408,09/22/2016,Crown Castle NG,CITY,Manhattan,1001899,231808,40.8029180,-73.9362510,B,3rd Ave,E 124th St,E 123rd St,,,,,,Y,10035,111,8
13407,09/22/2016,Crown Castle NG,CITY,Manhattan,1001706,231615,40.8023880,-73.9369490,B,3rd Ave,E 123rd St,E 122nd St,,,,,,Y,10035,111,8
11309,12/15/2015,ZenFi,CITY,Manhattan,1000914,230016,40.7980010,-73.9398140,B,3rd Ave,116th St,117th,,,,,,Y,10035,111,8
13457,09/22/2016,Crown Castle NG,CITY,Manhattan,999565,230349,40.7989180,-73.9446850,B,E 115th St,Park Ave,Madison Ave,,,,,,Y,10029,111,8
13414,09/22/2016,Crown Castle NG,CITY,Manhattan,1000270,230034,40.7980520,-73.9421390,B,Lexington Ave,E 115th St,E 116th St,,,,,,Y,10029,111,8
11315,12/15/2015,ZenFi,CITY,Manhattan,1000857,226908,40.7894710,-73.9400270,B,1st Ave,106th St,105th St,,,,,,N,10029,111,8
11311,12/15/2015,ZenFi,CITY,Manhattan,999579,227615,40.7914130,-73.9446410,B,3rd Ave,106th St,105th,,,,,,Y,10029,111,8
10489,10/13/2014,Extenet II,CITY,Manhattan,999570,227067,40.7899090,-73.9446750,B,E104TH ST.,3RD AVE.,2ND AVE.,,,,,,Y,10029,111,8
10488,10/13/2014,Extenet II,CITY,Manhattan,999158,225800,40.7864320,-73.9461650,B,E99TH ST.,2ND AVE.,3RD AVE.,,,,,,Y,10029,111,8
10485,10/13/2014,Extenet II,CITY,Manhattan,999060,226681,40.7888510,-73.9465170,B,3RD AVE.,E102ND ST.,E101ST ST.,,,,,,Y,10029,111,8
10484,10/13/2014,Extenet II,CITY,Manhattan,999690,226361,40.7879710,-73.9442430,B,2ND AVE.,E102ND ST.,E101ST ST.,,,,,,Y,10029,111,8
10319,09/26/2014,Crown Castle NG,CITY,Manhattan,998636,228230,40.7931030,-73.9480450,B,E 106th st,Park Ave,Madison Ave,,,,,EAST HARLEM SCHOLARS ACADEMY CHARTER SCHOOL,Y,10029,111,8
10317,09/26/2014,Crown Castle NG,CITY,Manhattan,998875,228659,40.7942800,-73.9471810,B,E 108th St,Park Ave,Madison Ave,,,,,,Y,10029,111,8
10316,09/26/2014,Crown Castle NG,CITY,Manhattan,998636,229080,40.7954360,-73.9480430,B,Madison Ave,E 109th St,E 108th St,,,,,PS 108 ASSEMBLYMAN ANGELO DEL TORO EDUCATIONAL COMPLEX,Y,10029,111,8
10315,09/26/2014,Crown Castle NG,CITY,Manhattan,998089,227246,40.7904030,-73.9500230,B,E 102nd st,Park Ave,Madison Ave,,,,,,Y,10029,111,8
10312,09/26/2014,Crown Castle NG,CITY,Manhattan,998086,228211,40.7930520,-73.9500310,B,Madison Ave,E 105th st,E 106th st,,,,,,Y,10029,111,8
10311,09/26/2014,Crown Castle NG,CITY,Manhattan,998349,227687,40.7916130,-73.9490830,B,Park Ave,E 104th st,E 103rd st,,,,,,Y,10029,111,8
10310,09/26/2014,Crown Castle NG,CITY,Manhattan,997833,227753,40.7917950,-73.9509460,B,Madison Ave,E 103rd st,E 104th st,,,,,,Y,10029,111,8
10085,09/26/2014,Crown Castle NG,CITY,Manhattan,997305,227738,40.7917550,-73.9528530,B,5th Ave,E 102nd st,E 103rd st,,,,,,Y,10029,111,8
10084,09/26/2014,Crown Castle NG,CITY,Manhattan,997558,228198,40.7930170,-73.9519380,B,5th Ave,E 104th st,E 105th st,,,,,,Y,10029,111,8
7449,03/06/2010,Crown Castle NG,CITY,Manhattan,999396,228359,40.7934560,-73.9453000,B,Lexington Ave,E 108th St,E 107th St,,,,,,Y,10029,111,8
7448,03/06/2010,Crown Castle NG,CITY,Manhattan,998095,226998,40.7897220,-73.9500010,B,Park Ave,E 101st St,E 102nd St,,,,,,Y,10029,111,8
7314,11/06/2009,Extenet II,CITY,Manhattan,996798,226812,40.7892140,-73.9546860,B,5th Avenue,98th Street,99th Street,,Expanded Carnegie Hill Historic District,,,,Y,10029,111,8
7279,11/06/2009,Extenet II,CITY,Manhattan,999111,228815,40.7947080,-73.9463280,B,Park Avenue,109th Street,108th Street,,,,,,Y,10029,111,8
7099,11/06/2009,Extenet II,CITY,Manhattan,1000478,227741,40.7917580,-73.9413940,B,108th Street,2nd Avenue,1st Avenue,,,,,,Y,10029,111,8
6758,04/14/2009,Crown Castle NG,CITY,Manhattan,997405,227920,40.7922540,-73.9524910,B,5th Ave,E 103rd St,E 102nd St,,,,,,Y,10029,111,8
12596,08/10/2016,Mobilitie I,CITY,Bronx,1003721,242522,40.8323210,-73.9296390,C,Ogden ave,W 163 st,W 164th st,,,,,,Y,10452,204,8
4680,04/04/2008,Crown Castle NG,UTILITY,Bronx,1003764,241715,40.8301060,-73.9294860,C,Jerome Ave,Woodycrest Ave,Anderson Ave,Macombs Dam Park,,,,,Y,10452,204,8
4639,04/04/2008,Crown Castle NG,UTILITY,Bronx,1003826,243389,40.8347000,-73.9292570,C,W 165th St,Summit Ave,Ogden Ave,,,,,,Y,10452,204,8
4389,04/10/2008,Crown Castle NG,CITY,Bronx,1003579,242307,40.8317310,-73.9301530,C,Ogden Ave,W 162nd St,W 163rd St,,,,,,Y,10452,204,8
4386,04/10/2008,Crown Castle NG,CITY,Bronx,1004401,242467,40.8321680,-73.9271820,C,Anderson Ave,W 164th St,W 165th St,,,,,,Y,10452,204,8
4360,04/10/2008,Crown Castle NG,CITY,Bronx,1005709,241733,40.8301510,-73.9224580,C,Walton Ave,E 164th St,E 165th St,,,,,,Y,10452,204,8
12515,08/10/2016,Mobilitie I,CITY,Bronx,1004710,240016,40.8254400,-73.9260730,C,Gerard ave,E 157 st,E 158th St,,Grand Concourse Historic District,,,,Y,10451,204,8
11442,03/09/2016,Mobilitie I,CITY,Bronx,1003658,237835,40.8194560,-73.9298800,C,UNDERCLIFF AVE,RIVER RD,E 149th St,,,,,,Y,10451,204,8
11441,03/09/2016,Mobilitie I,CITY,Bronx,1004364,237912,40.8196660,-73.9273290,C,E 150TH ST,CEDER LN,WALTON AVE,,,,,,Y,10451,204,8
11287,12/15/2015,ZenFi,CITY,Bronx,1004343,237565,40.8187140,-73.9274060,C,Grand Concourse,E 149th St,E 150th St,,,,,,Y,10451,204,8
5016,05/09/2008,Crown Castle NG,CITY,Bronx,1003824,238513,40.8213170,-73.9292790,C,River Ave,E 150th St,E 151st St,,,,,,Y,10451,204,8
4527,04/10/2008,Crown Castle NG,CITY,Bronx,1005644,240737,40.8274170,-73.9226960,C,Grand Concourse,E 161st St,E 162nd St,Joyce Kilmer Park,Grand Concourse Historic District,,161st Street BID,,Y,10451,204,8
4351,04/10/2008,Crown Castle NG,CITY,Bronx,1004455,238097,40.8201740,-73.9270000,C,Cedar Ln,E 151st St,E 150th St,,,,,,Y,10451,204,8
4350,04/10/2008,Crown Castle NG,CITY,Bronx,1004471,238972,40.8225750,-73.9269400,C,Walton Ave,E 153rd St,E 157th St,,Grand Concourse Historic District,,,,Y,10451,204,8
4349,04/10/2008,Crown Castle NG,CITY,Bronx,1004643,239982,40.8253470,-73.9263150,C,Gerard Ave,E 157th St,E 153rd St,,Grand Concourse Historic District,,,,Y,10451,204,8
4348,04/10/2008,Crown Castle NG,CITY,Bronx,1003469,240561,40.8269390,-73.9305550,C,E 157th St,Expressway Service Rd (North),Ruppert Pl,,,,,,Y,10451,204,8
9953,06/04/2014,Crown Castle NG,UTILITY,Queens,1046872,222649,40.7775750,-73.7738930,B,28th Ave,214th Pl,214th St,,,,,,Y,11360,411,19
9833,04/04/2014,Crown Castle NG,CITY,Queens,1047313,221104,40.7733310,-73.7723160,B,214th Pl,32nd Rd,Dead End,,,,,,Y,11360,411,19
8293,01/28/2011,Crown Castle NG,CITY,Queens,1043633,221156,40.7734990,-73.7856010,B,29th Ave,206th St,Clearview Expressway,,,,,,Y,11360,411,19
5329,05/15/2008,Crown Castle NG,UTILITY,Queens,1047746,222595,40.7774200,-73.7707380,B,216th St,28th Rd,28th Ave,,,,,,Y,11360,411,19
5298,05/15/2008,Crown Castle NG,UTILITY,Queens,1045597,222741,40.7778360,-73.7784960,B,211th St,26th Ave,28th Ave,,,,,,Y,11360,411,19
5278,05/15/2008,Crown Castle NG,UTILITY,Queens,1045510,220943,40.7729020,-73.7788270,B,210th St,32nd Ave,30th Ave,,,,,,Y,11360,411,19
5271,05/15/2008,Crown Castle NG,UTILITY,Queens,1047173,221287,40.7738340,-73.7728190,B,214th Pl,32nd Dr,29th Ave,,,,,,Y,11360,411,19
10535,01/30/2015,Crown Castle NG,CITY,Queens,1041795,213874,40.7535240,-73.7923000,B,Utopia Pkwy,46th Ave,45th Ave,,,,,,Y,11358,411,19
8674,03/23/2012,Crown Castle NG,UTILITY,Queens,1042396,218418,40.7659920,-73.7900910,B,192nd St,34th Avenue,35th Avenue,,,,,,Y,11358,411,19
5324,05/15/2008,Crown Castle NG,UTILITY,Queens,1043436,217645,40.7638630,-73.7863440,B,200th St,36th Ave,Francis Lewis Blvd,,,,,,Y,11358,411,19
5303,05/15/2008,Crown Castle NG,UTILITY,Queens,1042547,216018,40.7594040,-73.7895670,B,42nd Ave,192nd St,193rd St,,,,,,Y,11358,411,19
5260,05/15/2008,Crown Castle NG,UTILITY,Queens,1043726,214533,40.7553200,-73.7853240,B,196th St,45th Rd,45th Ave,,,,,,Y,11358,411,19
5221,05/15/2008,Crown Castle NG,UTILITY,Queens,1042154,219573,40.7691640,-73.7909550,B,32nd Ave,Jordan St,Francis Lewis Blvd,,,,,,Y,11358,411,19
9955,06/04/2014,Crown Castle NG,UTILITY,Queens,1056224,216231,40.7598880,-73.7401950,B,Redfield St,52nd Ave,51st Ave,,,,,,Y,11362,411,19
9455,07/26/2013,Crown Castle NG,CITY,Queens,1057183,217262,40.7627100,-73.7367230,B,248th St,Van Zandt Ave,Cambria Ave,,,,,,Y,11362,411,19
6994,07/31/2009,Crown Castle NG,UTILITY,Queens,1056037,216417,40.7604000,-73.7408690,B,51st Ave,Redfield St,244th St,,,,,,Y,11362,411,19
5404,05/30/2008,Crown Castle NG,UTILITY,Queens,1057332,217048,40.7621210,-73.7361870,B,248th St,51st Ave,Van Zandt Ave,,,,,,Y,11362,411,19
12482,08/10/2016,Mobilitie I,CITY,Queens,1047029,215168,40.7570400,-73.7733960,B,Oceania St,46th Ave,45th Dr,,,,,,N,11361,411,19
12481,08/10/2016,Mobilitie I,CITY,Queens,1049645,215394,40.7576410,-73.7639520,B,47th Ave,217th St,216th St,,,,,,Y,11361,411,19
10664,04/29/2015,Crown Castle NG,UTILITY,Queens,1048674,219512,40.7689510,-73.7674170,B,36 Ave,217th St,216th St,,,,,,Y,11361,411,19
10547,01/30/2015,Crown Castle NG,CITY,Queens,1045479,220872,40.7727070,-73.7789390,B,32nd Ave,210th St,Corporal Kennedy St,Kennedy Playground,,,,,Y,11361,411,19
10534,01/30/2015,Crown Castle NG,CITY,Queens,1047418,214269,40.7545700,-73.7720010,B,48th Ave,Oceania st,210th St,,,,,,Y,11361,411,19
8673,03/23/2012,Crown Castle NG,UTILITY,Queens,1043257,219569,40.7691460,-73.7869730,B,202nd St,33rd Ave,32nd Ave,,,,,,N,11361,411,19
5433,05/30/2008,Crown Castle NG,UTILITY,Queens,1045881,215326,40.7574820,-73.7775390,B,Clearview Exwy (205th St),45th Rd,Northern Blvd,,,,,,Y,11361,411,19
5356,05/15/2008,Crown Castle NG,UTILITY,Queens,1047147,217472,40.7633630,-73.7729490,B,41st Ave,212th St,211th St,,,,,,Y,11361,411,19
5337,05/15/2008,Crown Castle NG,UTILITY,Queens,1049649,216819,40.7615530,-73.7639230,B,218th St,Northern Blvd,43rd Ave,,,,,,Y,11361,411,19
5306,05/15/2008,Crown Castle NG,UTILITY,Queens,1048680,219892,40.7699940,-73.7673920,B,Corbett Rd,217th St,216th St,,,,,,Y,11361,411,19
5300,05/15/2008,Crown Castle NG,UTILITY,Queens,1044603,216927,40.7618850,-73.7821370,B,203rd St,42nd Ave,Railroad Tracks,,,,,,Y,11361,411,19
5291,05/15/2008,Crown Castle NG,UTILITY,Queens,1049551,220528,40.7717340,-73.7642410,B,35th Ave,Corbett Rd,dead end (35th Ave),Crocheron Park,,,,,Y,11361,411,19
5283,05/15/2008,Crown Castle NG,UTILITY,Queens,1048270,216881,40.7617330,-73.7689010,B,214th Pl,43rd Ave,42nd Ave,,,,,,Y,11361,411,19
5280,05/15/2008,Crown Castle NG,UTILITY,Queens,1048238,218243,40.7654710,-73.7690030,B,215th St,39th Ave,40th Ave,,,,,,Y,11361,411,19
5279,05/15/2008,Crown Castle NG,UTILITY,Queens,1045695,218301,40.7656490,-73.7781830,B,209th St,38th Ave,36th Ave,,,,,,Y,11361,411,19
5265,05/15/2008,Crown Castle NG,UTILITY,Queens,1048120,215482,40.7578940,-73.7694550,B,46th Ave,Bell Blvd,211th St,,,,,BAYSIDE SCHL,Y,11361,411,19
5249,05/15/2008,Crown Castle NG,UTILITY,Queens,1049929,218984,40.7674930,-73.7628910,B,221st St,39th Ave,38th Ave,,,,,,Y,11361,411,19
5245,05/15/2008,Crown Castle NG,UTILITY,Queens,1046964,219447,40.7687850,-73.7735910,B,Bell Blvd,35th Ave,36th Ave,,,,Bayside Village,,Y,11361,411,19
5233,05/15/2008,Crown Castle NG,UTILITY,Queens,1044706,219433,40.7687630,-73.7817430,B,Clearview St,34th Ave,33rd Ave,,,,,,Y,11361,411,19
5223,05/15/2008,Crown Castle NG,UTILITY,Queens,1047472,214287,40.7546190,-73.7718060,B,48th Ave,Oceania St,210th St,,,,,,Y,11361,411,19
4198,04/10/2008,Crown Castle NG,CITY,Queens,1048934,215242,40.7572290,-73.7665200,B,215th St,47th Ave,46th Rd,,,,,,Y,11361,411,19
10663,04/29/2015,Crown Castle NG,UTILITY,Queens,1031066,226196,40.7874080,-73.8309390,B,13th Ave,138th St,139th St,,,,,,Y,11357,407,19
10662,04/29/2015,Crown Castle NG,UTILITY,Queens,1032157,227665,40.7914340,-73.8269880,B,North Drive,Malba Drive,Parsons Blvd,,,,,,Y,11357,407,19
9959,06/04/2014,Crown Castle NG,UTILITY,Queens,1033996,222857,40.7782270,-73.8203820,B,23rd Ave,Ryan Ct,147th St,,,,,,Y,11357,407,19
9799,04/04/2014,Crown Castle NG,CITY,Queens,1035730,223996,40.7813440,-73.8141130,B,150th Street,20th Ave,19th Ave,,,,,,Y,11357,407,19
9798,04/04/2014,Crown Castle NG,CITY,Queens,1036411,222676,40.7777160,-73.8116640,B,23rd Ave,Willets Pt Blvd,Murray St,,,,,,Y,11357,407,19
7474,02/04/2010,Crown Castle NG,CITY,Queens,1034260,225183,40.7846100,-73.8194120,B,17th Ave,146th Pl,146th St,,,,,,Y,11357,407,19
7473,02/04/2010,Crown Castle NG,CITY,Queens,1034230,227034,40.7896910,-73.8195070,B,147th St,12th Ave,11th Ave,,,,,,Y,11357,407,19
6993,07/31/2009,Crown Castle NG,UTILITY,Queens,1031291,226265,40.7875960,-73.8301260,B,13th Ave,139th St,140th St,,,,,,Y,11357,407,19
5380,05/15/2008,Crown Castle NG,UTILITY,Queens,1040000,225852,40.7864120,-73.7986790,B,164th St,Cross Island Pkwy (Service Rd),14th Rd,,,,,,Y,11357,407,19
5378,05/15/2008,Crown Castle NG,UTILITY,Queens,1038557,226869,40.7892120,-73.8038820,B,14th Ave,158th St,159th St,,,,,,Y,11357,407,19
5376,05/15/2008,Crown Castle NG,UTILITY,Queens,1033705,224424,40.7825300,-73.8214220,B,19th Ave,Parsons Blvd,147th St,,,,,,Y,11357,407,19
5373,05/15/2008,Crown Castle NG,UTILITY,Queens,1035927,229086,40.7953130,-73.8133620,B,7th Ave,151st St,Leggett Pl,,,,,,Y,11357,407,19
5371,05/15/2008,Crown Castle NG,UTILITY,Queens,1035479,227699,40.7915090,-73.8149910,B,11th Ave,150th St,149th St,,,,,,Y,11357,407,19
5369,05/15/2008,Crown Castle NG,UTILITY,Queens,1036776,222710,40.7778080,-73.8103460,B,Willets Point Blvd,23rd Ave,154th St,,,,,,Y,11357,407,19
5366,05/15/2008,Crown Castle NG,UTILITY,Queens,1037907,223547,40.7800980,-73.8062560,B,Clintonville St,20th Rd,20th Ave,,,,,,Y,11357,407,19
5347,05/15/2008,Crown Castle NG,UTILITY,Queens,1032761,223771,40.7807430,-73.8248350,B,21st Ave,Whitestone Expwy,144th St,,,,,,Y,11357,407,19
5340,05/15/2008,Crown Castle NG,UTILITY,Queens,1035722,223945,40.7812040,-73.8141420,B,150th St,20th Ave,20th Rd,,,,,,Y,11357,407,19
5339,05/15/2008,Crown Castle NG,UTILITY,Queens,1040240,222481,40.7771580,-73.7978410,B,166th St,22nd Ave,23rd Ave,,,,,,Y,11357,407,19
5327,05/15/2008,Crown Castle NG,UTILITY,Queens,1041215,224444,40.7825390,-73.7943040,B,Utopia Pkwy,17th Ave,17th Ave,,,,,,Y,11357,407,19
5321,05/15/2008,Crown Castle NG,UTILITY,Queens,1032025,227605,40.7912700,-73.8274650,B,North Dr,Maliba Dr,141st St,,,,,,Y,11357,407,19
5288,05/15/2008,Crown Castle NG,UTILITY,Queens,1035907,225767,40.7862030,-73.8134600,B,150th St,15th Rd,15th Dr,,,,,,Y,11357,407,19
5268,05/15/2008,Crown Castle NG,UTILITY,Queens,1036883,227027,40.7896560,-73.8099260,B,152nd St,14th Ave,14th Rd,,,,,,Y,11357,407,19
5264,05/15/2008,Crown Castle NG,UTILITY,Queens,1032855,226009,40.7868850,-73.8244790,B,Whitestone Expwy,14th Ave,144th St,,,,,,Y,11357,407,19
5259,05/15/2008,Crown Castle NG,UTILITY,Queens,1038516,228819,40.7945650,-73.8040140,B,Powells Cove Blvd,157th St,158th St,,,,,,Y,11357,407,19
5251,05/15/2008,Crown Castle NG,UTILITY,Queens,1038101,225480,40.7854030,-73.8055400,B,Locke Ave,Francis Lewis Blvd,158th St,,,,,,Y,11357,407,19
5227,05/15/2008,Crown Castle NG,UTILITY,Queens,1034408,229721,40.7970650,-73.8188440,B,149th Pl,3rd Ave,5th Ave,,,,,,Y,11357,407,19
5219,05/15/2008,Crown Castle NG,UTILITY,Queens,1034217,222846,40.7781960,-73.8195850,B,23rd Ave,147th St,Ryan Ct,,,,,,Y,11357,407,19
5218,05/15/2008,Crown Castle NG,UTILITY,Queens,1039629,224367,40.7823380,-73.8000310,B,Willets Point Blvd,17th Ave,19th Ave,,,,,,Y,11357,407,19
4234,04/10/2008,Crown Castle NG,CITY,Queens,1040787,227742,40.7915940,-73.7958210,B,12th Ave,Totten St,Utopia Pkwy,,,,,,Y,11357,407,19
4232,04/10/2008,Crown Castle NG,CITY,Queens,1039592,227559,40.7911000,-73.8001390,B,162nd St,12th Ave,11th Ave,,,,,,Y,11357,407,19
4230,04/10/2008,Crown Castle NG,CITY,Queens,1040824,228526,40.7937460,-73.7956810,B,Totten St,Powells Cove Blvd,9th Ave,,,,,,Y,11357,407,19
4227,04/10/2008,Crown Castle NG,CITY,Queens,1039768,228688,40.7941970,-73.7994930,B,Powells Cove Blvd,162nd St,166th St,,,,,,Y,11357,407,19
4226,04/10/2008,Crown Castle NG,CITY,Queens,1040260,228208,40.7928770,-73.7977210,B,166th St,9th Ave,12th Ave,,,,,,Y,11357,407,19
4210,04/10/2008,Crown Castle NG,CITY,Queens,1032944,228479,40.7936640,-73.8241400,B,Whitestone Expwy,6th Ave,7th Ave,,,,,,Y,11357,407,19
6995,07/31/2009,Crown Castle NG,UTILITY,Queens,1027035,227943,40.7922230,-73.8454840,B,College Point Boulevard,5th Ave,6th Ave,,,,,,Y,11356,407,19
5398,05/30/2008,Crown Castle NG,UTILITY,Queens,1028044,227565,40.7911810,-73.8418430,B,126th St,6th Ave,7th Ave,,,,,,Y,11356,407,19
5395,05/30/2008,Crown Castle NG,UTILITY,Queens,1028749,225397,40.7852270,-73.8393110,B,129th St,14th Ave,15th Ave,,,,,,Y,11356,407,19
5358,05/15/2008,Crown Castle NG,UTILITY,Queens,1028360,222299,40.7767260,-73.8407360,B,128th St,25th Ave,23rd Ave,,,,,,Y,11356,407,19
5290,05/15/2008,Crown Castle NG,UTILITY,Queens,1027941,224248,40.7820770,-73.8422360,B,126th St,20th Ave,18th Ave,,,,,,Y,11356,407,19
5287,05/15/2008,Crown Castle NG,UTILITY,Queens,1026047,227018,40.7896890,-73.8490580,B,119th St,9th Ave,8th Ave,,,,,,Y,11356,407,19
5255,05/15/2008,Crown Castle NG,UTILITY,Queens,1029152,224137,40.7817660,-73.8378640,B,20th Ave,131st St,130th St,,,,,,Y,11356,407,19
5254,05/15/2008,Crown Castle NG,UTILITY,Queens,1027535,226792,40.7890620,-73.8436860,B,124th St,9th Ave,11th Ave,,,,,,Y,11356,407,19
5236,05/15/2008,Crown Castle NG,UTILITY,Queens,1027225,225802,40.7863460,-73.8448120,B,123rd St,13th Ave,14th Ave,,,,,,Y,11356,407,19
4209,04/10/2008,Crown Castle NG,CITY,Queens,1026850,223010,40.7786840,-73.8461830,B,College Point Blvd,23rd Ave,22nd Ave,,,,,,Y,11356,407,19
12484,08/10/2016,Mobilitie I,CITY,Queens,1046399,223399,40.7796360,-73.7755940,B,Bell Blvd,24th Ave,23rd Ave,,,,,,Y,11360,407,19
7475,02/04/2010,Crown Castle NG,CITY,Queens,1041295,225727,40.7860600,-73.7940040,B,Cross Island Pkwy Service Road,200th St,201st St,,,,,,Y,11360,407,19
6662,03/04/2009,Crown Castle NG,CITY,Queens,1045551,225553,40.7855540,-73.7786370,B,Bell Blvd,16th Ave,15th Ave,,,,,,Y,11360,407,19
5302,05/15/2008,Crown Castle NG,UTILITY,Queens,1043967,226623,40.7885020,-73.7843470,B,208th Pl,Bell Blvd,Robert Ave,,,,,,Y,11360,407,19
5234,05/15/2008,Crown Castle NG,UTILITY,Queens,1042187,222329,40.7767280,-73.7908120,B,23rd Ave,201st St,202nd St,,,,,,Y,11360,407,19
5220,05/15/2008,Crown Castle NG,UTILITY,Queens,1047207,224152,40.7816970,-73.7726700,B,217th St,24th Ave,23rd Rd,Cross Island Parkway,,,,,Y,11360,407,19
4223,04/10/2008,Crown Castle NG,CITY,Queens,1045421,226486,40.7881160,-73.7790980,B,14th Ave,Bell Blvd,15th Rd,,,,,,Y,11360,407,19
4215,04/10/2008,Crown Castle NG,CITY,Queens,1044077,224147,40.7817050,-73.7839720,B,18th Ave,211th St,Corporal Kennedy St,,,,,,Y,11360,407,19
4212,04/10/2008,Crown Castle NG,CITY,Queens,1044395,223119,40.7788820,-73.7828330,B,23rd Ave,Corporal Kennedy St,211th St,,,,,,Y,11360,407,19
4211,04/10/2008,Crown Castle NG,CITY,Queens,1045035,224506,40.7826840,-73.7805090,B,18th Ave,212th St,211th St,,,,,,Y,11360,407,19
9958,06/04/2014,Crown Castle NG,UTILITY,Queens,1037444,220704,40.7722980,-73.8079500,B,28th Ave,156th St,157th St,,,,,,Y,11354,407,19
9800,04/04/2014,Crown Castle NG,CITY,Queens,1036070,221422,40.7742770,-73.8129050,B,Murray Street,26th Ave,25th Drive,,,,,,Y,11354,407,19
5416,05/30/2008,Crown Castle NG,UTILITY,Queens,1027563,221924,40.7757000,-73.8436160,B,125th St,25th Rd,25th Ave,,,,,,Y,11354,407,19
5374,05/15/2008,Crown Castle NG,UTILITY,Queens,1035819,221389,40.7741870,-73.8138110,B,26th Ave,Murray Ln,150th St,,,,,,Y,11354,407,19
5352,05/15/2008,Crown Castle NG,UTILITY,Queens,1037431,220613,40.7720480,-73.8079980,B,156th St,28th Ave,29th Ave,,,,,,Y,11354,407,19
6660,03/04/2009,Crown Castle NG,CITY,Queens,1039849,215956,40.7592510,-73.7993060,B,Northern Blvd,167th St,168th St,,,,,,Y,11358,407,19
5363,05/15/2008,Crown Castle NG,UTILITY,Queens,1040648,218830,40.7671340,-73.7963980,B,169th St,33rd Ave,35th Ave,,,,,,Y,11358,407,19
